Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N_SOIL,P_SOIL,K_SOIL,TEMPERATURE,HUMIDITY,ph,RAINFALL,CROP_PRICE
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,67.0,60.0,25.0,24.92162194,66.78627406,5.750254943,109.2162279,3000.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,70.0,44.0,19.0,23.31689124,73.4541537,5.852607099,94.29712821,1450.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,90.0,49.0,21.0,24.84016732,68.3584573,6.472523287,74.05474936,3700.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,62.0,52.0,16.0,22.27526694,58.84015925,6.967057762,63.87020584,825.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,88.0,54.0,44.0,25.7354293,83.88266234,6.149410611,233.1321372,2250.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,71.0,54.0,16.0,22.61359953,63.69070564,5.749914421,87.75953857,2600.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,61.0,44.0,17.0,26.10018422,71.57476937,6.931756558,102.2662445,825.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,99.0,36.0,20.0,20.57981887,65.34583901,6.671085817,78.34604471,1050.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,77.0,36.0,23.0,24.71417533,56.73426469,6.648725327,88.45361858,650.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,87.0,60.0,23.0,20.27317074,63.91281869,6.439071996,62.50351892,950.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,60.0,38.0,17.0,18.41932981,64.23580251,6.474476516,76.41312437,2250.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,94.0,54.0,17.0,23.39128187,61.74427165,5.871647806,107.3198135,2500.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,95.0,38.0,22.0,19.84939404,61.24500053,5.730617109,100.7689246,2000.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,84.0,44.0,21.0,21.869274,61.91044947,5.850439831,107.2681929,5200.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,77.0,58.0,19.0,22.8056033,56.50768935,5.791649933,101.5952794,3350.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,60.0,51.0,36.0,22.69657794,82.81088865,6.028321558,256.9964761,2015.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,88.0,46.0,42.0,22.68319059,83.46358271,6.604993475,194.2651719,4870.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,93.0,47.0,37.0,21.53346343,82.14004101,6.500343222,295.9248796,3425.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,96.0,46.0,22.0,20.58314011,69.00128641,6.499936446,66.29390357,1475.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,61.0,60.0,15.0,24.87502824,68.74248334,6.265564338,91.26056654,3005.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,74.0,58.0,18.0,20.03728219,56.35606753,6.727303282,109.024141,3147.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,74.0,43.0,23.0,25.95263264,61.89082199,6.325235159,99.57981207,1387.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,63.0,43.0,17.0,19.28889933,65.47050802,6.807487794,71.3195307,5025.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,60.0,46.0,22.0,24.89364635,65.61418761,6.625404348,87.9298085,1300.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,98.0,44.0,21.0,25.77175115,74.089114,6.524478032,107.4931917,3755.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,75.0,56.0,18.0,19.39851734,62.35750641,5.696205468,60.95197486,1182.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,86.0,55.0,21.0,21.54156232,59.64024162,6.803931519,109.7515385,2927.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,93.0,53.0,38.0,26.92995077,81.91411159,7.069172227,290.6793783,1300.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,90.0,44.0,38.0,23.83509503,83.88387074,7.473134377,241.2013513,1600.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,81.0,45.0,35.0,26.52872817,80.12267476,6.158376967,218.9163567,1300.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,78.0,40.0,38.0,26.46428311,83.85642678,7.549873681,248.2256491,2080.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,94.0,39.0,18.0,23.89114571,57.48775781,5.893093135,102.8301942,1900.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,75.0,49.0,15.0,21.53574127,71.50905983,5.918263801,102.4852929,1525.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,78.0,48.0,22.0,23.08974909,63.10459626,5.588650585,70.43473609,1900.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,87.0,54.0,20.0,25.61707368,63.4711755,6.576418207,108.8303762,1800.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,87.0,35.0,25.0,21.44526922,63.1621551,6.178056304,65.88951188,1850.0
Rice,1997,Kharif     ,Andhra Pradesh,2382500.0,5218300,927.5,226742525.0,738575.0,1.99173913,60.0,48.0,39.0,24.28209415,80.30025587,7.042299069,231.0863347,620.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,84.0,57.0,25.0,22.53510514,67.99257471,6.489040367,64.40866039,1150.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,64.0,35.0,23.0,23.02038334,61.89472002,5.680361038,63.03843397,1100.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,92.0,60.0,23.0,18.66746724,71.516474,5.721667141,69.93293255,700.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,950.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,850.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,475.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,87.0,48.0,25.0,18.65396672,61.37879671,6.656730008,93.62039175,1950.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,2500.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,63.0,43.0,19.0,18.51816776,55.53128131,6.641906353,90.988051,1425.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,67.0,35.0,22.0,23.30546753,63.24648023,6.385684214,108.7603001,1350.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,68.0,40.0,19.0,26.14384005,66.20569924,6.655426355,107.2361366,750.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,60.0,57.0,24.0,18.66116213,61.55327249,6.121294041,75.03247667,4150.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,71.0,52.0,18.0,25.10787449,55.97732754,5.790770203,78.16077693,850.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,61.0,59.0,17.0,23.33844615,59.24580604,6.47444292,105.0083144,1300.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,88.0,38.0,15.0,25.08239719,65.92195844,6.455116637,62.49190812,600.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,65.0,60.0,22.0,25.36768364,72.52054555,6.606984086,107.9124111,850.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,78.0,37.0,22.0,25.34217103,63.31801994,6.330554389,74.52082026,1600.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,78.0,58.0,15.0,25.00933355,67.816568,6.528631266,62.91359494,3000.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,81.0,45.0,23.0,19.32666088,68.034493,6.192360003,84.22969177,5400.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,73.0,45.0,21.0,24.60532218,73.58868502,6.636803223,96.59195302,3800.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,71.0,35.0,24.0,22.27373646,59.52193158,5.826426917,67.96704792,3800.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,1750.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,81.0,49.0,20.0,18.04185513,60.61494304,5.513697923,104.2321615,1650.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,63.0,42.0,21.0,23.26237612,72.33125523,5.798423908,67.10225139,6300.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,99.0,38.0,21.0,22.88330922,71.59722446,6.352471866,67.72777298,3000.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,90.0,52.0,25.0,25.97482359,69.36385721,6.822586546,103.2234212,2100.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,66.0,44.0,20.0,19.0781471,69.02298571,6.740000688,80.72515943,1697.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,63.0,35.0,16.0,22.02720976,65.35549924,6.272417541,83.73280082,2850.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,79.0,45.0,20.0,23.80546189,59.24537979,5.715208817,89.9622014,2750.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,72.0,60.0,25.0,18.52510753,69.0276233,5.773454729,88.10234397,1400.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,67.0,51.0,24.0,23.50297882,61.32026065,5.584171461,64.77791424,1300.0
Rice,1997,Rabi       ,Andhra Pradesh,1117700.0,3291700,927.5,106371509.0,346487.0,2.64,76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,1760.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,83.21030571,5400.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,75.0,53.0,18.0,20.68899915,59.4375337,6.864793607,103.651438,5400.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,1450.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,92.0,35.0,40.0,22.17931888,80.33127223,6.357389366,200.0882787,4100.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,85.0,37.0,39.0,24.52783742,82.73685569,6.364134968,224.6757231,1550.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,63.0,44.0,41.0,24.17298839,83.7287574,5.583370042,257.0343554,850.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,62.0,42.0,36.0,22.78133816,82.06719137,6.430010215,248.7183228,1150.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,64.0,45.0,43.0,25.62980105,83.52842314,5.534878156,209.9001977,4400.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,83.0,60.0,36.0,25.59704938,80.14509262,6.903985986,200.834898,6400.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,82.0,40.0,40.0,23.83067496,84.81360127,6.271478838,298.5601175,2800.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,72.0,40.0,38.0,20.41447029,82.20802629,7.592490617,245.1511304,1900.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,2400.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,2800.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,6400.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,97.0,59.0,43.0,26.35927159,84.04403589,6.286500176,271.3586137,850.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,850.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,350.0
Rice,1997,Autumn     ,Assam,607358.0,398311,2051.4,57802260.86,188280.98,0.780869565,84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,1050.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,86.0,36.0,24.0,26.54986394,72.89187265,5.787268394,73.33636055,5400.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,1700.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,95.0,52.0,36.0,26.22916897,83.83625819,5.543360238,286.5083725,3200.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,75.0,38.0,39.0,23.44676801,84.79352417,6.215109715,283.9338466,2800.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,74.0,54.0,38.0,25.65553461,83.47021081,7.120272972,217.3788583,5500.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,91.0,36.0,45.0,24.44345477,82.45432595,5.950647577,267.9761948,1300.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,71.0,46.0,40.0,20.2801937,82.1235421,7.236705436,191.9535738,500.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,99.0,55.0,35.0,21.7238313,80.2389895,6.501697816,277.9626192,1000.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,60.0,54.0,19.0,18.74826712,62.49878458,6.417820493,70.23401597,5875.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,1375.0
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,5250.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,81.0,53.0,42.0,23.67575393,81.03569343,5.17782304,233.7034975,1550.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,91.0,50.0,40.0,20.82477109,84.1341879,6.462391607,230.2242223,1100.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,60.0,55.0,45.0,21.40865769,83.3293191,5.935745417,287.5766935,1850.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,78.0,35.0,44.0,26.54348085,84.67353597,7.072655622,183.6222657,650.0
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,65.0,37.0,40.0,23.35905428,83.59512273,5.333322606,188.413665,925.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,99.0,55.0,35.0,21.7238313,80.2389895,6.501697816,277.9626192,1000.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,72.0,40.0,38.0,20.41447029,82.20802629,7.592490617,245.1511304,1900.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,83.0,58.0,45.0,25.75528612,83.51827127,5.875345751,245.6626799,2000.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,93.0,58.0,38.0,20.61521424,83.77345559,6.932400225,279.5451717,4500.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,70.0,36.0,42.0,21.84106875,80.72886384,6.946209881,202.3838319,1600.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,76.0,47.0,42.0,20.08369642,83.29114712,5.739175027,263.6372176,1100.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,700.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,99.0,54.0,37.0,21.14347496,80.33502926,5.594819626,198.6730942,900.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,73.0,35.0,38.0,24.88921174,81.97927117,5.005306977,185.9461429,4100.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,77.0,36.0,37.0,26.88444878,81.46033732,6.136131869,194.5766559,2400.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,81.0,41.0,38.0,22.67846116,83.72874389,7.524080076,200.9133156,2800.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,7000.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,2400.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,2800.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,6400.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,97.0,59.0,43.0,26.35927159,84.04403589,6.286500176,271.3586137,850.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,93.0,56.0,42.0,23.85724032,82.22572988,7.382762603,195.0948311,1200.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,65.0,60.0,43.0,21.97199397,81.89918197,5.658169482,227.3637009,550.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,67.0,45.0,38.0,22.72791041,82.1706881,7.300410836,260.8875056,5850.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,79.0,42.0,37.0,24.87300744,82.84022551,6.587918708,295.6094492,750.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,78.0,43.0,42.0,21.32376327,83.00320459,7.283736617,192.3197536,700.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,75.0,54.0,36.0,26.29465461,84.56919326,7.023936392,257.4914906,2000.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,97.0,36.0,45.0,22.2286982,81.85872947,6.939083505,278.0791793,3900.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,67.0,47.0,44.0,26.73072391,81.78596776,7.868474653,280.4044392,1800.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,85.0,52.0,45.0,26.31355498,82.36698992,7.224285503,265.5355937,2370.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,91.0,35.0,38.0,24.8972823,80.52586088,6.13428721,183.6793207,2400.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,76.0,49.0,42.0,24.958779,84.47963372,5.206373153,196.9560008,4500.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,74.0,39.0,38.0,23.24113501,84.59201843,7.782051313,233.0453455,2500.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,79.0,43.0,39.0,21.66628296,80.70960551,7.062779015,210.8142087,2300.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,88.0,55.0,45.0,24.63544858,80.41363018,7.730367824,253.7202781,5000.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,60.0,36.0,43.0,23.43121862,83.06310136,5.286203711,219.9048349,6600.0
Rice,1997,Summer     ,Assam,174974.0,209623,2051.4,16652275.58,54241.94,1.060434783,76.0,60.0,39.0,20.0454142,80.3477562,6.766240045,208.5810155,6200.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,91.0,35.0,38.0,24.8972823,80.52586088,6.13428721,183.6793207,2400.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,76.0,49.0,42.0,24.958779,84.47963372,5.206373153,196.9560008,4500.0
Rice,1997,Winter     ,Assam,1743321.0,1647296,2051.4,165911859.6,540429.51,0.941304348,74.0,39.0,38.0,23.24113501,84.59201843,7.782051313,233.0453455,2500.0
